category,message,processed_text,target
ham,Cause I'm not freaky lol,cause im freaky lol,0
ham,"No I'm good for the movie, is it ok if I leave in an hourish?",im good movie ok leave hourish,0
ham,Is that seriously how you spell his name?,seriously spell name,0
ham,I plane to give on this month end.,plane give month,0
ham,I know complain num only..bettr directly go to bsnl offc nd apply for it..,know complain num directly go bsnl offc nd apply,0
ham,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,wake checked stuff saw true available pls call embassy send mail,0
ham,Hope you are feeling great. Pls fill me in. Abiola,hope feeling pls fill abiola,0
ham,"Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtbraindancea comp.ofstuff on aphexs ;abel,u hav2hear it!c u sn xxxx",nolistenedthe plaid albumquite gdthe new air hilariousalso boughtbraindancea aphexs abelu havhear itc u sn xxxx,0
ham,Tell me pa. How is pain de.,tell pain,0
ham,No he didn't. Spring is coming early yay!,spring coming early yay,0
ham,Networking job is there.,networking job,0
ham,Oh ho. Is this the first time u use these type of words,oh first time u use type words,0
ham,For my family happiness..,family,0
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",solve case man found murdered ltdecimalgt ltgt wife called police questioned wife siri sleeping murder took picking went post went went police arrested murderer whos reply reason u r,0
ham,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",thats thing apes u fight death keep something minute u let go thats,0
ham,Headin towards busetop,headin towards busetop,0
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,many things antibiotic used chest abdomen gynae infections even bone,0
ham,"Just looked it up and addie goes back Monday, sucks to be her",looked addie goes back monday sucks,0
ham,"Sorry, I'll call you  later. I am in meeting sir.",sorry ill call meeting,0
ham,"Mostly sports type..lyk footbl,crckt..",mostly sports,0
ham,You're right I have now that I think about it,youre right think,0
ham,India have to take lead:),india take lead,0
spam,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",mobile number claim calls us back ring claims hot line,1
ham,Get me out of this dump heap. My mom decided to come to lowes. BORING.,get dump mom decided come,0
ham,I had askd u a question some hours before. Its answer,askd u question hours answer,0
ham,I think just yourself …Thanks and see you tomo,think thanks see tomo,0
ham,You busy or can I come by at some point and figure out what we're doing tomorrow,busy come point figure tomorrow,0
ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,pls give food preferably pap slowly loads take hour give,0
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",new mobiles must go txt nokia collect todayfrom optout,1
ham,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,wait bus stop aft ur lect dun c go get car come back n pick,0
ham,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,sort code acc bank reply confirm ive sent right person,0
ham,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",remember hurt days satanic imposter pay priceso destiny keep going u said pray get mind get,0
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.",whats bruv hope great rewarding,0
ham,Those were my exact intentions,exact intentions,0
ham,Hi:)cts employee how are you?,hicts employee,0
ham,If you don't respond imma assume you're still asleep and imma start calling n shit,dont respond imma assume youre still asleep imma start calling n shit,0
ham,Happy birthday... May u find ur prince charming soon n dun work too hard...,happy may u find ur prince charming soon n dun work,0
ham,I'm on the bus. Love you,im love,0
ham,Already one guy loving you:-.,already one guy loving,0
ham,I had it already..sabarish asked me to go..,asked,0
ham,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,gods love gods grace gods power may u gods endless blessings always ur gud ni,0
ham,I thank you so much for all you do with selflessness. I love you plenty.,thank much love,0
ham,I'm in class. Did you get my text.,im get,0
ham,645,,0
ham,I need details about that online job.,need details online,0
ham,I'm home. Ard wat time will u reach?,im ard wat time u reach,0
ham,"sure, but make sure he knows we ain't smokin yet",sure make sure knows aint smokin yet,0
ham,Somebody should go to andros and steal ice,somebody go andros steal ice,0
spam,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,show ur colours euro offer get england flag lions tone ur phone click following service message info,1
ham,Do you want bold 2 or bb torch,want bold bb torch,0
ham,Aight what time you want me to come up?,aight time want come,0
ham,"Are you being good, baby? :)",good baby,0
ham,:-( sad puppy noise,sad puppy noise,0
ham,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",mum ive sent many many messages since got want know actually getting enjoy rest,0
ham,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,miss much im desparate recorded message left day listen hear sound love,0
ham,When you came to hostel.,came,0
ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),youll get headache trying figure u trust,0
ham,Anything lor but toa payoh got place 2 walk meh...,anything lor toa payoh got place walk,0
ham,Ok i'm coming home now.,ok im coming home,0
ham,Also track down any lighters you can find,also track lighters find,0
ham,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,actually deleted old blogging,0
ham,"That's fine, I'll bitch at you about it later then",thats fine ill bitch later,0
ham,Surly ill give it to you:-) while coming to review.,surly ill give coming,0
ham,I've sent ü my part..,ive sent,0
ham,Hi. Hope you had a good day. Have a better night.,hope good better,0
spam,Ringtone Club: Gr8 new polys direct to your mobile every week !,ringtone club gr new polys direct mobile every week,1
ham,I dont want to hear anything,dont want hear anything,0
ham,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",wow love sooo much know barely stand wonder day goes well love think miss,0
ham,Ok,ok,0
ham,I cant pick the phone right now. Pls send a message,cant pick phone right pls send message,0
ham,Pls send me the correct name da.,pls send correct name,0
ham,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,thanx u darlinim cool bday drinks morrow take care c u,0
ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,marrow wed ltgt,0
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,hi spoke maneesha wed like know satisfied reply toll free yes,0
ham,ITS A LAPTOP TAKE IT WITH YOU.,laptop take,0
ham,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",famous quote develop ability listen anything unconditionally without losing temper self confidence means married,0
ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,jus finish lunch way home tot u dun wan stay sch,0
ham,"Awesome, text me when you're restocked",awesome text youre restocked,0
ham,If I was I wasn't paying attention,wasnt paying attention,0
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,pls give prometazine mls ltgt mins later,0
spam,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,win urgent mobile number awarded prize guaranteed call land claim valid hrs ppm,1
ham,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,means february april ill getting place stay dont hustle back forth audition season since sister moved away,0
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?,good day mine really busy much tomorrow night,0
ham,Yesterday its with me only . Now am going home.,yesterday going,0
ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ",say fantastic chance anything need bigger life lift losing live think would first person die n v q,0
ham,K:)eng rocking in ashes:),keng rocking ashes,0
spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",free top polyphonic tones call national get toppoly tune sent every week text subpoly per unsub,1
ham,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",hello yeah ive got bath need hair ill come im done yeah,0
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,hurry home u big hang last caller u food done im dont ask,0
ham,Ok no prob,ok prob,0
ham,The hair cream has not been shipped.,hair cream,0
ham,Going to join tomorrow.,going join,0
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,xmas story xmas msg xmas miracle hav blessed month ahead amp wish u merry,0
ham,Otherwise had part time job na-tuition..,otherwise part time job,0
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,r u sure theyll understand wine good idea slurp,0
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",guess thats must know theres way body repairs im quite sure shouldnt well take first tests guide ovulation nothing youve said reason worry keep followin,0
ham,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,call number available ask connect call waheed,0
ham,"Hmm well, night night ",hmm well night night,0
ham,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,sun thk mayb dun anythin thk book e e pilates orchard mrt u noe,0
ham,Ok thanx... Take care then...,ok take care,0
ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",hello boytoy geeee miss already woke wish bed cuddling love,0
ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",plz note anyone calling mobile amp asks u type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn,0
ham,Speaking of does he have any cash yet?,speaking cash yet,0
ham,Oh. U must have taken your REAL Valentine out shopping first.,u must taken real valentine shopping,0
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",free message activate free text messages replying message word free terms conditions visit,1
spam,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",todays offer claim ur worth discount vouchers text yes savamob member offers mobile cs unsub reply x,1
ham,Really dun bluff me leh... U sleep early too. Nite...,really dun bluff u sleep early,0
spam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,collect valentines weekend paris inc flight hotel prize guaranteed text paris,1
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,well theres pattern emerging friends telling drive come smoke telling im weed fiendmake smoke muchimpede things see im hesitant,0
spam,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",urgent call complimentary ibiza holiday cash await collection sae tcs po box sk wp ppm,1
ham,You made my day. Do have a great day too.,made great day,0
ham,Studying. But i.ll be free next weekend.,free next,0
spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins,congratulations ur awarded either yrs supply cds virgin records mystery gift guaranteed call tscs approx mins,1
spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,heard u call rude chat private line wan c pics gettin shagged text pix end send stop sam xxx,1
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,tried contact reply offer video handset anytime networks mins unlimited text camcorder reply call,1
ham,Tell where you reached,tell reached,0
ham,Yup i'm free...,yup im,0
spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,valentines day special win quiz take partner trip lifetime send go pmsg custcare,1
ham,"Aight, see you in a bit",aight see bit,0
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,opinion jada kusruthi lovable silent spl character matured stylish simple pls,0
ham,Sent me ur email id soon,sent ur email id soon,0
ham,Doing my masters. When will you buy a bb cos i have for sale and how's bf,buy bb cos sale hows bf,0
ham,Am in gobi arts college,gobi arts college,0
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,purity friendship two smiling reading forwarded smiling seeing gud evng musthu,0
ham,"Total disappointment, when I texted you was the craziest shit got :(",total disappointment texted craziest shit got,0
ham,Arun can u transfr me d amt,arun u transfr amt,0
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",valued customer pleased advise following recent review mob awarded bonus prize call,1
spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,next amazing xxx picsfree video sent enjoy one vid enough day text back keyword picsfree get next,1
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",shop till u drop either k k cash travel voucher call ntt po box crbt fixedline cost ppm mobile vary,1
ham,"I'm a guy, browsin is compulsory",im guy browsin compulsory,0
ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now,tell theyre female v howre throwing deciding get,0
ham,Oh ho. Is this the first time u use these type of words,oh first time u use type words,0
ham,Yup,yup,0
ham,Lmao you know me so well...,lmao know,0
ham,Will you come online today night,come online today night,0
ham,So how's the weather over there?,hows weather,0
ham,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx",er enjoyin indians sall good hehe hows bout u shexy pete xx,0
ham,Is fujitsu s series lifebook good?,fujitsu series lifebook good,0
ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",later showing around want cld drink wld prefer spend money nosh dont mind nxt,0
ham,I'm done oredi...,im done,0
ham,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",also sir sent email log usc payment send another message explain things back great,0
ham,I'm leaving my house now.,im leaving house,0
ham,Wat's my dear doing? Sleeping ah?,wats dear sleeping ah,0
ham,Understand. his loss is my gain :) so do you work? School?,loss gain work school,0
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",housemaid murderer coz man murdered ltgt th public holiday closedincluding post,0
spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",hi sexychat girls waiting text text great night send stop stop service,1
ham,I want to see your pretty pussy...,want see pretty,0
ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,never blame day ur good days give u bad days give u essential life gods blessings good,0
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,gud ni,0
ham,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,hey almost forgot happy bday babe love ya,0
ham,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",yo carlos friends already asking working weekend,0
ham,Yup i'm elaborating on the safety aspects and some other issues..,yup im elaborating safety aspects,0
ham,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee.. ",u always c ex dunno abt mei first time u reply lucky workin huh got bao ur sugardad,0
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.,ltgt k send home,0
ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,first time history need comfort luxury sold price ltgt ltgt ltgt shesil ltgt,0
ham,"Sir, i am waiting for your call, once free please call me.",sir waiting call free please call,0
ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,girl stay girl doesnt need recovery id rather pass fun cooped bed,0
ham,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",got fujitsu ibm hp got lot model,0
ham,Is ur paper in e morn or aft tmr?,ur paper e morn aft tmr,0
ham,How much are we getting?,much getting,0
ham,Goodmorning sleeping ga.,goodmorning sleeping,0
ham,I love your ass! Do you enjoy doggy style? :),love ass enjoy doggy style,0
ham,Are you going to write ccna exam this week??,going write ccna exam week,0
ham,I will treasure every moment we spend together...,treasure every moment spend,0
ham,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",hey sweet wondering moment might come want send file someone wont go yahoo connection sucks remember set page go download format disc could tell know way download big files download stuff directly help would great prey teasing kiss,0
ham,Where is it. Is there any opening for mca.,opening,0
ham,Dear got bus directly to calicut,dear got bus directly calicut,0
ham,Yup... From what i remb... I think should be can book... ,think,0
ham,We have to pick rayan macleran there.,pick rayan macleran,0
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,dont want im barely stay fighting constantly isnt,0
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",new theory argument wins situation loses dont argue ur friends kick amp say im always,0
ham,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,lol yep already got another icon sitting,0
ham,My sister going to earn more than me da.,sister going earn,0
ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,anyway seriously hit youre back otherwise light armand always shit andor vomiting,0
ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,hey dont forget mine possession property mmm childish smile,0
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",please protect sib never asks sensitive information like passwordsatmsms pin thru never share password,0
ham,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave... ,tot group lucky havent wat time need,0
ham,Alex says he's not ok with you not being ok with it,alex says hes ok ok,0
ham,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",got gas money chance gang want go grand nature adventure,0
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,didnt work ok goodnight fix ready time wake dearly missed good night,0
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",good evening sir hope nice wanted bring notice late paying rent past months pay ltgt felt would inconsiderate nag something give great cost thats didnt speak however recession wont able pay charge month hence askin well ahead months please thank,0
ham,We stopped to get ice cream and will go back after,stopped get ice cream go back,0
spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",xmas new years eve tickets sale club day till pm thurs fri sat night theyre selling fast,1
ham,"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",dude frnds got money thts im reffering u member wit mail link u vl credited ltgt rs il getiing ltgt draw acc wen ltgt,0
ham,Cos i want it to be your thing,cos want thing,0
ham,Dare i ask... Any luck with sorting out the car?,dare luck sorting car,0
ham,Hey! There's veggie pizza... :/,hey theres veggie,0
ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",thats bit weird even supposed happening good idea sure pub,0
ham,All e best 4 ur exam later.,e best ur exam,0
ham,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,r many ericson also ltgt luks good bt forgot modl,0
ham,"Sorry, I'll call later",sorry ill call later,0
ham,Its ok..come to my home it vl nice to meet and v can chat..,home vl nice meet v,0
ham,The evo. I just had to download flash. Jealous?,download jealous,0
ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,hiya hows going sunny africa hope u r avin good give big old silver back big kiss,0
spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,heard u call night knickers make beg like u last time xx luv,1
ham,WHAT TIME U WRKIN?,time u wrkin,0
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",call youcarlos isare phones vibrate acting might hear texts,0
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,free st week nokia tone ur mob every week txt nokia get txting tell ur mates pobox wwq normptone,1
ham,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",go jurong point available bugis n great world la e cine got amore,0
ham,"So check your errors and if you had difficulties, do correction.",check errors difficulties,0
ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,k ill need srs model pls send mail id,0
ham,Lol ok your forgiven :),lol ok forgiven,0
ham,"Haha I heard that, text me when you're around",haha heard text youre around,0
spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",free ringtone waiting simply text password mix get usher fml po box mk ppw,1
spam,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50",oh god ive found number im glad text back xafter msgs cst std ntwk chg,1
ham,Thank You meet you monday,thank meet monday,0
ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,board working issue overheating also still software inst come around,0
ham,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,hi babe im home wanna something xx,0
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,new textbuddy chat horny guys ur area p free receive search postcode txt one name,1
ham,Ya it came a while ago,ya came ago,0
ham,Yup n her fren lor. I'm meeting my fren at 730.,yup n fren im meeting fren,0
spam,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,uve bin awarded play instant call every th player wins min optout,1
ham,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,book lesson msg call work im going get membership px,0
ham,No..its ful of song lyrics..,ful song,0
ham,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",well done blimey exercise yeah kinda remember wot,0
ham,Lmao but its so fun...,lmao,0
ham,Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...,happy valentines day know early hundreds handsomes beauties thought finish aunties uncles,0
ham,Hmm .. Bits and pieces lol ... *sighs* ...,hmm bits pieces lol sighs,0
ham,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,sorry dai thought calling lot timeslil call,0
ham,Then she dun believe wat?,dun believe wat,0
ham,Good night my dear.. Sleepwell&amp;Take care,good night sleepwellamptake care,0
ham,Ball is moving a lot.will spin in last :)so very difficult to bat:),ball moving spin last difficult bat,0
ham,Hey i will be late ah... Meet you at 945+,hey late meet,0
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",sms inclusive text credits pls goto login qxj unsubscribe stop extra help cm ae,1
ham,"Sorry, I'll call later in meeting",sorry ill call later meeting,0
ham,LOL ... No just was busy,lol busy,0
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030,mobile months u r entitled update latest colour mobiles camera free call mobile update co free,1
ham,That's cause your old. I live to be high.,thats cause live,0
ham,Hui xin is in da lib.,hui xin da,0
ham,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,okay still let us go ah coz know drop cards box right,0
ham,Ok but tell me half an hr b4 u come i need 2 prepare.,ok tell half hr b u come need,0
ham,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway,shall bring us bottle wine keep us amused joking ill bring one anyway,0
ham,"Sorry, I'll call later ok bye",sorry ill call later ok bye,0
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,ur cashbalance currently pounds maximize ur cashin send go cc po box tcrw,1
ham,Ok... Take ur time n enjoy ur dinner...,take ur time n enjoy ur,0
ham,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,oh yes speak txt u u get email,0
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",know thinkin relax children cant handle would worse takes enough replace loss temp give malaria meds self limiting illness means days completely stop,0
spam,"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",ur chance win cash every wk txt play tscs custcare,1
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,u secret admirer looking make contact ufind rreveal thinks ur specialcall stopsmsppm,1
ham,Then u drive lor.,u drive,0
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,thk em find wtc weiyi e rest dunno r ur goin dinner den might b able,0
ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,goodo yes must speak friday eggpotato ratio tortilla needed,0
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,gonna death im gonna leave note says robs avenge,0
ham,Dude im no longer a pisces. Im an aquarius now.,dude im longer im aquarius,0
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,work mon thurs sat cant booked day u free,0
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,sorry c ur yar lor poor one tmr ull brand new room sleep,0
ham,Ok then i come n pick u at engin?,ok come n pick u engin,0
ham,In work now. Going have in few min.,work going,0
ham,Ugh hopefully the asus ppl dont randomly do a reformat.,ugh hopefully asus ppl dont randomly,0
ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,fucking chickened messaged would late woould buzz didnt hear word,0
ham,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,yo guys ever figure much need alcohol jay trying figure much safely spend weed,0
